# l   Dl_TT   Dl_TE   Dl_EE
8.160000000000000000e+02 3.286882745572447106e+02 -1.924068871840389106e+00 1.645602526913512831e+00
8.170000000000000000e+02 3.279382623787626585e+02 -1.684378902548505641e+00 1.652807529544767950e+00
8.180000000000000000e+02 3.271620247589637529e+02 -1.446138957592360663e+00 1.660853289098151775e+00
8.190000000000000000e+02 3.263598727136887874e+02 -1.209412530108152195e+00 1.669732494588299865e+00
8.200000000000000000e+02 3.255321214861761518e+02 -9.742636129582828985e-01 1.679437719258729977e+00
8.210000000000000000e+02 3.246790905610207005e+02 -7.407567001106979410e-01 1.689961420184088237e+00
8.220000000000000000e+02 3.238011036781324492e+02 -5.089567880182261916e-01 1.701295937872388864e+00
8.230000000000000000e+02 3.228984888466944767e+02 -2.789293769979174775e-01 1.713433495867259904e+00
8.240000000000000000e+02 3.219715783591220202e+02 -5.074047261038339834e-02 1.726366200350185842e+00
8.250000000000000000e+02 3.210207088050206039e+02 1.755434129608665350e-01 1.740086039742749335e+00
8.260000000000000000e+02 3.200462210851446230e+02 3.998552595300806645e-01 1.754584884308878934e+00
8.270000000000000000e+02 3.190484604253559269e+02 6.221275375299322175e-01 1.769854485757087037e+00
8.280000000000000000e+02 3.180277763905822326e+02 8.422922066321743007e-01 1.785886476842717618e+00
8.290000000000000000e+02 3.169845228987757650e+02 1.060280714368305066e+00 1.802672370970186622e+00
8.300000000000000000e+02 3.159190582348713860e+02 1.276023994750227208e+00 1.820203561795226799e+00
8.310000000000000000e+02 3.148317450647456326e+02 1.489452466890905935e+00 1.838471322827131438e+00
8.320000000000000000e+02 3.137229504491748457e+02 1.700496033625035874e+00 1.857466807030995870e+00
8.330000000000000000e+02 3.125930458577938111e+02 1.909084080129696881e+00 1.877181046429962974e+00
8.340000000000000000e+02 3.114424071830538878e+02 2.115145472545015171e+00 1.897604951707464460e+00
8.350000000000000000e+02 3.102714147541823309e+02 2.318608556594828229e+00 1.918729311809466154e+00
8.360000000000000000e+02 3.090804533511400223e+02 2.519401156207340176e+00 1.940544793546710167e+00
8.370000000000000000e+02 3.078699122185802253e+02 2.717450572135788889e+00 1.963041941196958406e+00
8.380000000000000000e+02 3.066401850798069404e+02 2.912683580579098930e+00 1.986211176107235188e+00
8.390000000000000000e+02 3.053916701507340576e+02 3.105026431802550224e+00 2.010042796296073409e+00
8.400000000000000000e+02 3.041247701538429169e+02 3.294404848758433868e+00 2.034526976055754055e+00
8.410000000000000000e+02 3.028398923321414600e+02 3.480744025706715483e+00 2.059653765554552596e+00
8.420000000000000000e+02 3.015374484631223595e+02 3.663968626835693687e+00 2.085413090438979822e+00
8.430000000000000000e+02 3.002178548727217731e+02 3.844002784882664780e+00 2.111794751436027795e+00
8.440000000000000000e+02 2.988815324492778132e+02 4.020770099754579441e+00 2.138788423955411577e+00
8.450000000000000000e+02 2.975289066574889034e+02 4.194193637148707410e+00 2.166383657691812292e+00
8.460000000000000000e+02 2.961604075523722486e+02 4.364195927173290634e+00 2.194569876227121519e+00
8.470000000000000000e+02 2.947764697932226454e+02 4.530698962968218169e+00 2.223336376632684352e+00
8.480000000000000000e+02 2.933775326575707822e+02 4.693624199325674873e+00 2.252672329071543356e+00
8.490000000000000000e+02 2.919640400551414245e+02 4.852892551310802993e+00 2.282566776400678510e+00
8.500000000000000000e+02 2.905364405418126807e+02 5.008424392882370846e+00 2.313008633773256051e+00
8.510000000000000000e+02 2.890951873335736195e+02 5.160139555513426401e+00 2.343986688240866201e+00
8.520000000000000000e+02 2.876407383204834787e+02 5.307957326811960641e+00 2.375489598355772891e+00
8.530000000000000000e+02 2.861735560806297940e+02 5.451796449141569134e+00 2.407505893773149719e+00
8.540000000000000000e+02 2.846941078940869829e+02 5.591575118242114506e+00 2.440023974853330113e+00
8.550000000000000000e+02 2.832028657568747576e+02 5.727210981850379135e+00 2.473032112264045068e+00
8.560000000000000000e+02 2.817002955751417517e+02 5.858633893529893832e+00 2.506518042008547109e+00
8.570000000000000000e+02 2.801868245175589891e+02 5.985824415334177750e+00 2.540467743743345608e+00
8.580000000000000000e+02 2.786628731338905141e+02 6.108775968965328040e+00 2.574866640839308385e+00
8.590000000000000000e+02 2.771288661364851009e+02 6.227482140771448904e+00 2.609700002604625979e+00
8.600000000000000000e+02 2.755852324124657571e+02 6.341936682453810370e+00 2.644952943820876978e+00
8.610000000000000000e+02 2.740324050359174635e+02 6.452133511773967101e+00 2.680610424279087134e+00
8.620000000000000000e+02 2.724708212800766205e+02 6.558066713260918945e+00 2.716657248315796469e+00
8.630000000000000000e+02 2.709009226295189592e+02 6.659730538918239517e+00 2.753078064349122833e+00
8.640000000000000000e+02 2.693231547923484754e+02 6.757119408931221649e+00 2.789857364414823238e+00
8.650000000000000000e+02 2.677379677123864212e+02 6.850227912374023731e+00 2.826979483702361406e+00
8.660000000000000000e+02 2.661458155813589883e+02 6.939050807916798291e+00 2.864428600090967336e+00
8.670000000000000000e+02 2.645471568510868678e+02 7.023583024532840113e+00 2.902188733685701738e+00
8.680000000000000000e+02 2.629424542456732752e+02 7.103819662205733465e+00 2.940243746353522702e+00
8.690000000000000000e+02 2.613321747736927705e+02 7.179755992636478901e+00 2.978577341259346589e+00
8.700000000000000000e+02 2.597167897403799088e+02 7.251387459950642267e+00 3.017173062402111583e+00
8.710000000000000000e+02 2.580967747598178335e+02 7.318709681405501044e+00 3.056014294150844357e+00
8.720000000000000000e+02 2.564726097671266416e+02 7.381718448097172924e+00 3.095084260780718299e+00
8.730000000000000000e+02 2.548447790306526031e+02 7.440409725667766594e+00 3.134366026009122841e+00
8.740000000000000000e+02 2.532137711641559576e+02 7.494779655012516528e+00 3.173842492531723014e+00
8.750000000000000000e+02 2.515800791390003042e+02 7.544824552986930222e+00 3.213496401558526561e+00
8.760000000000000000e+02 2.499442002963407674e+02 7.590540913113922095e+00 3.253310332349943934e+00
8.770000000000000000e+02 2.483066363593125629e+02 7.631925406290958058e+00 3.293266701752854519e+00
8.780000000000000000e+02 2.466678934452199030e+02 7.668974881497195639e+00 3.333347763736669744e+00
8.790000000000000000e+02 2.450284820777246750e+02 7.701686366500631209e+00 3.373535608929395746e+00
8.800000000000000000e+02 2.433889171990344380e+02 7.730057068565226785e+00 3.413812164153698259e+00
8.810000000000000000e+02 2.417497181820918684e+02 7.754084375158064368e+00 3.454159191962966613e+00
8.820000000000000000e+02 2.401114088427625575e+02 7.773765854656482510e+00 3.494558290177374626e+00
8.830000000000000000e+02 2.384745174520244859e+02 7.789099257055211112e+00 3.534990891419948600e+00
8.840000000000000000e+02 2.368395767481557925e+02 7.800082514673524869e+00 3.575438262652625099e+00
8.850000000000000000e+02 2.352071239489239645e+02 7.806713742862373628e+00 3.615881504712322947e+00
8.860000000000000000e+02 2.335777007637744020e+02 7.808991240711525172e+00 3.656301551846997011e+00
8.870000000000000000e+02 2.319518534060186141e+02 7.806913491756710677e+00 3.696679171251709750e+00
8.880000000000000000e+02 2.303301326050232660e+02 7.800479164686762168e+00 3.736994962604690329e+00
8.890000000000000000e+02 2.287130936183987728e+02 7.789687114050753536e+00 3.777229357603403948e+00
8.900000000000000000e+02 2.271012962441875231e+02 7.774536380965144211e+00 3.817362619500605181e+00
8.910000000000000000e+02 2.254953048330530407e+02 7.755026193820913072e+00 3.857374842640410861e+00
8.920000000000000000e+02 2.238956883004681515e+02 7.731155968990712779e+00 3.897245951994363189e+00
8.930000000000000000e+02 2.223030201389038041e+02 7.702925311535991248e+00 3.936955702697484849e+00
8.940000000000000000e+02 2.207178784300176630e+02 7.670334015914151315e+00 3.976483679584357223e+00
8.950000000000000000e+02 2.191407937197114677e+02 7.633390193903649035e+00 4.015810739532769347e+00
8.960000000000000000e+02 2.175720916868655479e+02 7.592134802256080839e+00 4.054923365215810094e+00
8.970000000000000000e+02 2.160120479323044549e+02 7.546617516556039185e+00 4.093809381450387974e+00
8.980000000000000000e+02 2.144609398876899604e+02 7.496888642188394236e+00 4.132456518579107119e+00
8.990000000000000000e+02 2.129190468199078623e+02 7.442999116261606929e+00 4.170852412222235017e+00
9.000000000000000000e+02 2.113866498354548469e+02 7.385000509531028712e+00 4.208984603029663596e+00
9.010000000000000000e+02 2.098640318848249535e+02 7.322945028322210170e+00 4.246840536432882729e+00
9.020000000000000000e+02 2.083514777668967497e+02 7.256885516454200769e+00 4.284407562396940428e+00
9.030000000000000000e+02 2.068492741333195966e+02 7.186875457162859249e+00 4.321672935172411911e+00
9.040000000000000000e+02 2.053577094929011366e+02 7.112968975024158702e+00 4.358623813047369566e+00
9.050000000000000000e+02 2.038770742159931899e+02 7.035220837877482758e+00 4.395247258099344911e+00
9.060000000000000000e+02 2.024076605388793553e+02 6.953686458748939536e+00 4.431530235947297669e+00
9.070000000000000000e+02 2.009497625681612192e+02 6.868421897774666718e+00 4.467459615503583059e+00
9.080000000000000000e+02 1.995036762851451613e+02 6.779483864124123293e+00 4.503022168725912877e+00
9.090000000000000000e+02 1.980696995502296716e+02 6.686929717923417726e+00 4.538204570369330781e+00
9.100000000000000000e+02 1.966481321072913317e+02 6.590817472178588154e+00 4.572993397738172483e+00
9.110000000000000000e+02 1.952392755880721609e+02 6.491205794698922560e+00 4.607375130438033928e+00
9.120000000000000000e+02 1.938434335165661082e+02 6.388154010020261175e+00 4.641336150127739479e+00
9.130000000000000000e+02 1.924609113134060010e+02 6.281722101328294450e+00 4.674862740271306549e+00
9.140000000000000000e+02 1.910920163002502932e+02 6.171970712381881441e+00 4.707941085889916444e+00
9.150000000000000000e+02 1.897370577041694730e+02 6.058961149436335347e+00 4.740557273313871001e+00
9.160000000000000000e+02 1.883963466620333804e+02 5.942755383166747229e+00 4.772697289934572318e+00
9.170000000000000000e+02 1.870701962248976713e+02 5.823416050591280424e+00 4.804347023956479390e+00
9.180000000000000000e+02 1.857589213623905096e+02 5.701006456994475613e+00 4.835492264149078068e+00
9.190000000000000000e+02 1.844628389670997421e+02 5.575590577850562113e+00 4.866118699598851016e+00
9.200000000000000000e+02 1.831822678589591078e+02 5.447233060746754951e+00 4.896211919461237905e+00
9.210000000000000000e+02 1.819175287896354689e+02 5.315999227306566155e+00 4.925757412712607142e+00
9.220000000000000000e+02 1.806689444469151908e+02 5.181955075113100939e+00 4.954740567902218729e+00
9.230000000000000000e+02 1.794368394590914590e+02 5.045167279632375212e+00 4.983146672904195995e+00
9.240000000000000000e+02 1.782215403993504310e+02 4.905703196136609101e+00 5.010960914669484900e+00
9.250000000000000000e+02 1.770233757901583829e+02 4.763630861627538238e+00 5.038168378977830208e+00
9.260000000000000000e+02 1.758426761076484013e+02 4.619018996759713502e+00 5.064754050189730350e+00
9.270000000000000000e+02 1.746797737860071891e+02 4.471937007763812311e+00 5.090702810998416261e+00
9.280000000000000000e+02 1.735350032218616150e+02 4.322454988369936579e+00 5.115999442181809798e+00
9.290000000000000000e+02 1.724087007786658319e+02 4.170643721730924902e+00 5.140628622354490140e+00
9.300000000000000000e+02 1.713012047910877413e+02 4.016574682345649627e+00 5.164574927719667308e+00
9.310000000000000000e+02 1.702128555693959981e+02 3.860320037982331254e+00 5.187822831821143232e+00
9.320000000000000000e+02 1.691439954038465885e+02 3.701952651601828403e+00 5.210356705295277280e+00
9.330000000000000000e+02 1.680949685690696640e+02 3.541546083280958879e+00 5.232160815622957983e+00
9.340000000000000000e+02 1.670660628217441399e+02 3.379173699351305959e+00 5.253221647824619644e+00
9.350000000000000000e+02 1.660573328825911688e+02 3.214905980675104136e+00 5.273534906800572131e+00
9.360000000000000000e+02 1.650687742033315430e+02 3.048813176102390887e+00 5.293098623975914130e+00
9.370000000000000000e+02 1.641003812195830278e+02 2.880966193238764017e+00 5.311910846352211557e+00
9.380000000000000000e+02 1.631521473472077162e+02 2.711436600246012851e+00 5.329969636578398173e+00
9.390000000000000000e+02 1.622240649786593565e+02 2.540296627642739669e+00 5.347273073021664658e+00
9.400000000000000000e+02 1.613161254793305659e+02 2.367619170104992232e+00 5.363819249838346792e+00
9.410000000000000000e+02 1.604283191839000153e+02 2.193477788266880335e+00 5.379606277044813645e+00
9.420000000000000000e+02 1.595606353926799841e+02 2.017946710521210552e+00 5.394632280588364637e+00
9.430000000000000000e+02 1.587130623679634596e+02 1.841100834820109666e+00 5.408895402418118614e+00
9.440000000000000000e+02 1.578855873303711803e+02 1.663015730475645881e+00 5.422393800555899368e+00
9.450000000000000000e+02 1.570781964551994747e+02 1.483767639960462681e+00 5.435125649167130923e+00
9.460000000000000000e+02 1.562908748687671050e+02 1.303433480708400705e+00 5.447089138631726613e+00
9.470000000000000000e+02 1.555236066447626797e+02 1.122090846915122508e+00 5.458282475614983476e+00
9.480000000000000000e+02 1.547763748005919240e+02 9.398180113387434309e-01 5.468703883138466892e+00
9.490000000000000000e+02 1.540491612937250068e+02 7.566939271004523571e-01 5.478351600650902320e+00
9.500000000000000000e+02 1.533419470180437827e+02 5.727982294851406975e-01 5.487223884099072357e+00
9.510000000000000000e+02 1.526547118001890340e+02 3.882112377420287586e-01 5.495319005998697826e+00
9.520000000000000000e+02 1.519874343959077976e+02 2.030139568852904475e-01 5.502635255505337497e+00
9.530000000000000000e+02 1.513400924864007209e+02 1.728807949468040214e-02 5.509170938485272728e+00
9.540000000000000000e+02 1.507126626746691329e+02 -1.688840124838419388e-01 5.514924377586400084e+00
9.550000000000000000e+02 1.501051204818625422e+02 -3.554192459374833635e-01 5.519893912309119521e+00
9.560000000000000000e+02 1.495174403436258217e+02 -5.422338547859925084e-01 5.524077899077231457e+00
9.570000000000000000e+02 1.489495956064464508e+02 -7.292433781810333526e-01 5.527474711308822286e+00
9.580000000000000000e+02 1.484015585240018140e+02 -9.163626587055596628e-01 5.530082739487149901e+00
9.590000000000000000e+02 1.478733002535066703e+02 -1.103505840573187013e+00 5.531900391231553193e+00
9.600000000000000000e+02 1.473647908520601106e+02 -1.290586367827571745e+00 5.532926091368317145e+00
9.610000000000000000e+02 1.468759992729929991e+02 -1.477516982541778212e+00 5.533158282001584105e+00
9.620000000000000000e+02 1.464068933622154418e+02 -1.664209723017656684e+00 5.532595422584235756e+00
9.630000000000000000e+02 1.459574398545635745e+02 -1.850575921985216477e+00 5.531235989988779522e+00
9.640000000000000000e+02 1.455276043701475146e+02 -2.036526204801999640e+00 5.529078478578252742e+00
9.650000000000000000e+02 1.451173514106979496e+02 -2.221970487652456416e+00 5.526121400277098417e+00
9.660000000000000000e+02 1.447266443559139475e+02 -2.406817975747316929e+00 5.522363284642064940e+00
9.670000000000000000e+02 1.443554454598098857e+02 -2.590977161522964867e+00 5.517802678933093397e+00
9.680000000000000000e+02 1.440037158470630914e+02 -2.774355822840814056e+00 5.512438148184211073e+00
9.690000000000000000e+02 1.436714155093606564e+02 -2.956861021186681704e+00 5.506268275274418755e+00
9.700000000000000000e+02 1.433585033017471631e+02 -3.138399099870157194e+00 5.499291660998582465e+00
9.710000000000000000e+02 1.430649369389717265e+02 -3.318875682223988210e+00 5.491506924138324308e+00
9.720000000000000000e+02 1.427906729918351800e+02 -3.498195669803437990e+00 5.482912701532912436e+00
9.730000000000000000e+02 1.425356360087506573e+02 -3.676271697179219533e+00 5.473509353387960630e+00
9.740000000000000000e+02 1.422996253800245086e+02 -3.853049638977620539e+00 5.463304107100638518e+00
9.750000000000000000e+02 1.420824070683228797e+02 -4.028483482136308247e+00 5.452305990785904832e+00
9.760000000000000000e+02 1.418837443491655961e+02 -4.202526903292432614e+00 5.440524135324941390e+00
9.770000000000000000e+02 1.417033978033644814e+02 -4.375133268052803892e+00 5.427967774651975219e+00
