# l   Dl_TT   Dl_TE   Dl_EE
8.530000000000000000e+02 2.052639159640257844e+02 7.305416462832236668e+00 4.314862126934279729e+00
8.540000000000000000e+02 2.036722632572613918e+02 7.226801229576279795e+00 4.354348443145811487e+00
8.550000000000000000e+02 2.020944960972978208e+02 7.143765721532640889e+00 4.393411599122939215e+00
8.560000000000000000e+02 2.005312053605551057e+02 7.056344494960898217e+00 4.432028979991184059e+00
8.570000000000000000e+02 1.989826921690905692e+02 6.964601892186530918e+00 4.470187055735896919e+00
8.580000000000000000e+02 1.974491857109479724e+02 6.868610388980004977e+00 4.507874519905361588e+00
8.590000000000000000e+02 1.959309163041271233e+02 6.768443333521195093e+00 4.545079988023910111e+00
8.600000000000000000e+02 1.944281153987454331e+02 6.664174949121477454e+00 4.581791997393531268e+00
8.610000000000000000e+02 1.929410155791983641e+02 6.555880336945826947e+00 4.617999006895455061e+00
8.620000000000000000e+02 1.914698505663208152e+02 6.443635478734899280e+00 4.653689396791759414e+00
8.630000000000000000e+02 1.900148552195481386e+02 6.327517239527128190e+00 4.688851468526966215e+00
8.640000000000000000e+02 1.885762655390770135e+02 6.207603370380814667e+00 4.723473444529637355e+00
8.650000000000000000e+02 1.871543186680268605e+02 6.083972511096225944e+00 4.757543468013975207e+00
8.660000000000000000e+02 1.857492528946004313e+02 5.956704192937668729e+00 4.791049602781416894e+00
8.670000000000000000e+02 1.843613076542449960e+02 5.825878841355599747e+00 4.823979833022230324e+00
8.680000000000000000e+02 1.829907235318137850e+02 5.691577778708711399e+00 4.856322063117123555e+00
8.690000000000000000e+02 1.816377422637263805e+02 5.553883226986011223e+00 4.888064117438825740e+00
8.700000000000000000e+02 1.803026067401302726e+02 5.412878310528932424e+00 4.919193740153699146e+00
8.710000000000000000e+02 1.789855610070617047e+02 5.268647058753411550e+00 4.949698595023329872e+00
8.720000000000000000e+02 1.776868502686066051e+02 5.121274408871982153e+00 4.979566265206122111e+00
8.730000000000000000e+02 1.764067208890619156e+02 4.970846208615873785e+00 5.008784253058905733e+00
8.740000000000000000e+02 1.751454203950963802e+02 4.817449218957090551e+00 5.037339979938527890e+00
8.750000000000000000e+02 1.739031974779117604e+02 4.661171116830518102e+00 5.065220786003449938e+00
8.760000000000000000e+02 1.726803019954038234e+02 4.502100497855995975e+00 5.092413930015346146e+00
8.770000000000000000e+02 1.714769849743232157e+02 4.340326879060427245e+00 5.118906589140703289e+00
8.780000000000000000e+02 1.702934986124368493e+02 4.175940701599857974e+00 5.144685858752417573e+00
8.790000000000000000e+02 1.691300962806887469e+02 4.009033333481574424e+00 5.169738752231392453e+00
8.800000000000000000e+02 1.679870325253609167e+02 3.839697072286190060e+00 5.194052200768132899e+00
8.810000000000000000e+02 1.668645630702349081e+02 3.668025147889743209e+00 5.217613053164348536e+00
8.820000000000000000e+02 1.657629448187522030e+02 3.494111725185780060e+00 5.240408075634547025e+00
8.830000000000000000e+02 1.646824358561758004e+02 3.318051906807452323e+00 5.262423951607635431e+00
8.840000000000000000e+02 1.636232954517509768e+02 3.139941735849607340e+00 5.283647281528515371e+00
8.850000000000000000e+02 1.625857840608664446e+02 2.959878198590878196e+00 5.304064582659679949e+00
8.860000000000000000e+02 1.615701633272153117e+02 2.777959227215774707e+00 5.323662288882814231e+00
8.870000000000000000e+02 1.605766960849562111e+02 2.594283702536775316e+00 5.342426750500391286e+00
8.880000000000000000e+02 1.596056463608743172e+02 2.408951456716420303e+00 5.360344234037270894e+00
8.890000000000000000e+02 1.586572793765423341e+02 2.222063275989401010e+00 5.377400922042294695e+00
8.900000000000000000e+02 1.577318615504815966e+02 2.033720903384651280e+00 5.393582912889888448e+00
8.910000000000000000e+02 1.568296605003231718e+02 1.844027041447439341e+00 5.408876220581657179e+00
8.920000000000000000e+02 1.559509450449688188e+02 1.653085354961460363e+00 5.423266774547979452e+00
8.930000000000000000e+02 1.550959852067519762e+02 1.461000473670922561e+00 5.436740419449610506e+00
8.940000000000000000e+02 1.542650522135990059e+02 1.267877995002646418e+00 5.449282914979279191e+00
8.950000000000000000e+02 1.534583525780803654e+02 1.073819513593508468e+00 5.460882814024740739e+00
8.960000000000000000e+02 1.526758291517291184e+02 8.789076155223332076e-01 5.471540149011491216e+00
8.970000000000000000e+02 1.519173568296929204e+02 6.832206446950481737e-01 5.481257886863116546e+00
8.980000000000000000e+02 1.511828081720044565e+02 4.868376558278652011e-01 5.490039063714792000e+00
8.990000000000000000e+02 1.504720533958779640e+02 2.898384164251784911e-01 5.497886785145610133e+00
9.000000000000000000e+02 1.497849603680054145e+02 9.230340875746335938e-02 5.504804226410896284e+00
9.010000000000000000e+02 1.491213945968527526e+02 -1.056861681608256831e-01 5.510794632674522298e+00
9.020000000000000000e+02 1.484812192249559644e+02 -3.040483965933574173e-01 5.515861319241232685e+00
9.030000000000000000e+02 1.478642950212176856e+02 -5.027006381040253213e-01 5.520007671788952130e+00
9.040000000000000000e+02 1.472704803732032701e+02 -7.015595315790478237e-01 5.523237146601115199e+00
9.050000000000000000e+02 1.466996312794369146e+02 -9.005409912490732749e-01 5.525553270798975625e+00
9.060000000000000000e+02 1.461516013416981821e+02 -1.099560204711279354e+00 5.526959642573931575e+00
9.070000000000000000e+02 1.456262417573180983e+02 -1.298531630951474725e+00 5.527459931419839378e+00
9.080000000000000000e+02 1.451234013114752486e+02 -1.497368998366203297e+00 5.527057878365327248e+00
9.090000000000000000e+02 1.446429263694925851e+02 -1.695985302784842608e+00 5.525757296206129432e+00
9.100000000000000000e+02 1.441846608691329834e+02 -1.894292805491707865e+00 5.523562069737384839e+00
9.110000000000000000e+02 1.437484463128958794e+02 -2.092203031248153877e+00 5.520476155985965860e+00
9.120000000000000000e+02 1.433341217603135362e+02 -2.289626766314675432e+00 5.516503584442800090e+00
9.130000000000000000e+02 1.429415238202472551e+02 -2.486474056473009675e+00 5.511648457295177828e+00
9.140000000000000000e+02 1.425704866431835853e+02 -2.682654205048240037e+00 5.505914949659080904e+00
9.150000000000000000e+02 1.422208419135304496e+02 -2.878075770930891952e+00 5.499307309811490185e+00
9.160000000000000000e+02 1.418924188419136669e+02 -3.072646566599044782e+00 5.491829859422715288e+00
9.170000000000000000e+02 1.415850441574731633e+02 -3.266273656140422421e+00 5.483486993788703856e+00
9.180000000000000000e+02 1.412985421001589259e+02 -3.458863353274501229e+00 5.474283182063360620e+00
9.190000000000000000e+02 1.410327344130276970e+02 -3.650321219374613957e+00 5.464222967490873550e+00
9.200000000000000000e+02 1.407874403345388714e+02 -3.840552061490042579e+00 5.453310967638021367e+00
9.210000000000000000e+02 1.405624765908509062e+02 -4.029459930368134657e+00 5.441551874626502361e+00
9.220000000000000000e+02 1.403576573881175875e+02 -4.216948118476388174e+00 5.428950455365238348e+00
9.230000000000000000e+02 1.401727944047842698e+02 -4.402919158024566570e+00 5.415511551782711486e+00
9.240000000000000000e+02 1.400076967838840289e+02 -4.587274818986791125e+00 5.401240081059263787e+00
9.250000000000000000e+02 1.398621711253340720e+02 -4.769916107123652438e+00 5.386141035859430382e+00
9.260000000000000000e+02 1.397360214782319190e+02 -4.950743262004303702e+00 5.370219484564247914e+00
9.270000000000000000e+02 1.396290493331515847e+02 -5.129655755028567299e+00 5.353480571503578034e+00
9.280000000000000000e+02 1.395410536144400169e+02 -5.306552287449034289e+00 5.335929517188422899e+00
9.290000000000000000e+02 1.394718306725131072e+02 -5.481330788393167452e+00 5.317571618543243339e+00
9.300000000000000000e+02 1.394211742761521862e+02 -5.653888412885400783e+00 5.298412249138279684e+00
9.310000000000000000e+02 1.393888756048001767e+02 -5.824121539869246078e+00 5.278456859421869929e+00
9.320000000000000000e+02 1.393747232408577190e+02 -5.991925770229392434e+00 5.257710976952760795e+00
9.330000000000000000e+02 1.393785031619795802e+02 -6.157195924813801291e+00 5.236180206632434775e+00
9.340000000000000000e+02 1.393999800314513777e+02 -6.319838686089342517e+00 5.213871653840602249e+00
9.350000000000000000e+02 1.394388407643516530e+02 -6.479810743657739458e+00 5.190798217752264243e+00
9.360000000000000000e+02 1.394947500637931341e+02 -6.637081241197208215e+00 5.166974365605116581e+00
9.370000000000000000e+02 1.395673690326033238e+02 -6.791619186649850981e+00 5.142414716308228329e+00
9.380000000000000000e+02 1.396563551630511029e+02 -6.943393451981155096e+00 5.117134040869903977e+00
9.390000000000000000e+02 1.397613623265727085e+02 -7.092372772939468106e+00 5.091147262825502118e+00
9.400000000000000000e+02 1.398820407634987646e+02 -7.238525748815481720e+00 5.064469458665297630e+00
9.410000000000000000e+02 1.400180370727799186e+02 -7.381820842201703314e+00 5.037115858262308343e+00
9.420000000000000000e+02 1.401689942017138151e+02 -7.522226378751946996e+00 5.009101845300137690e+00
9.430000000000000000e+02 1.403345514356713579e+02 -7.659710546940818432e+00 4.980442957700833340e+00
9.440000000000000000e+02 1.405143443878229448e+02 -7.794241397823175710e+00 4.951154888052695213e+00
9.450000000000000000e+02 1.407080049888649285e+02 -7.925786844793636376e+00 4.921253484038154546e+00
9.460000000000000000e+02 1.409151614767462206e+02 -8.054314663346039183e+00 4.890754748861583678e+00
9.470000000000000000e+02 1.411354383863944406e+02 -8.179792490832936025e+00 4.859674841677160018e+00
9.480000000000000000e+02 1.413684565394422918e+02 -8.302187826225068790e+00 4.828030078016693594e+00
9.490000000000000000e+02 1.416138330339542222e+02 -8.421468029870847971e+00 4.795836930217470595e+00
9.500000000000000000e+02 1.418711812341526013e+02 -8.537600323255842838e+00 4.763112027850105790e+00
9.510000000000000000e+02 1.421401107601441822e+02 -8.650551788762252059e+00 4.729872158146365635e+00
9.520000000000000000e+02 1.424202274776464492e+02 -8.760289369428392092e+00 4.696134266427020698e+00
9.530000000000000000e+02 1.427111334877142212e+02 -8.866779868708178469e+00 4.661915456529692747e+00
9.540000000000000000e+02 1.430124271164656022e+02 -8.969989950230594644e+00 4.627232991236678750e+00
9.550000000000000000e+02 1.433237029048089539e+02 -9.069886137559189265e+00 4.592104292702808621e+00
9.560000000000000000e+02 1.436445515981689027e+02 -9.166434813951555682e+00 4.556546942883276330e+00
9.570000000000000000e+02 1.439745601362127445e+02 -9.259602222118804349e+00 4.520578683961486988e+00
9.580000000000000000e+02 1.443133116425769629e+02 -9.349354463985037000e+00 4.484217418776894171e+00
9.590000000000000000e+02 1.446603854145938328e+02 -9.435657500446858137e+00 4.447481211252846123e+00
9.600000000000000000e+02 1.450153569130172571e+02 -9.518477151132826108e+00 4.410388286824419524e+00
9.610000000000000000e+02 1.453777977517495970e+02 -9.597779094162939728e+00 4.372957032866269245e+00
9.620000000000000000e+02 1.457472756875681341e+02 -9.673528865908140872e+00 4.335205999120464782e+00
9.630000000000000000e+02 1.461233546098510487e+02 -9.745691860749762014e+00 4.297153898124330240e+00
9.640000000000000000e+02 1.465055945303042506e+02 -9.814233330839041258e+00 4.258819605638291428e+00
9.650000000000000000e+02 1.468935515726874428e+02 -9.879118385856566320e+00 4.220222161073712286e+00
9.660000000000000000e+02 1.472867779625407820e+02 -9.940311992771800220e+00 4.181380767920733987e+00
9.670000000000000000e+02 1.476848220169110562e+02 -9.997778975602519935e+00 4.142314794176126469e+00
9.680000000000000000e+02 1.480872281340783161e+02 -1.005148401517432610e+01 4.103043772771119535e+00
9.690000000000000000e+02 1.484935367832820532e+02 -1.010139164888011010e+01 4.063587401999247284e+00
9.700000000000000000e+02 1.489032844944476039e+02 -1.014746627043954241e+01 4.023965545944189870e+00
9.710000000000000000e+02 1.493160038479128104e+02 -1.018967212965855396e+01 3.984198234907617930e+00
9.720000000000000000e+02 1.497312234641541124e+02 -1.022797333218879601e+01 3.944305665837025909e+00
9.730000000000000000e+02 1.501485003094942385e+02 -1.026234499615635620e+01 3.904307297652348296e+00
9.740000000000000000e+02 1.505675171651752180e+02 -1.029280690599218318e+01 3.864219121486613062e+00
9.750000000000000000e+02 1.509879866009395926e+02 -1.031939036328073023e+01 3.824056350319844366e+00
9.760000000000000000e+02 1.514096187855134019e+02 -1.034212707685815147e+01 3.783834320678386209e+00
9.770000000000000000e+02 1.518321214804249450e+02 -1.036104916398450193e+01 3.743568492948150084e+00
9.780000000000000000e+02 1.522552000338228311e+02 -1.037618915151591992e+01 3.703274451687838198e+00
9.790000000000000000e+02 1.526785573742945132e+02 -1.038757997707682179e+01 3.662967905942188462e+00
9.800000000000000000e+02 1.531018940046843682e+02 -1.039525499023207011e+01 3.622664689555203044e+00
9.810000000000000000e+02 1.535249079959120309e+02 -1.039924795365917021e+01 3.582380761483388021e+00
9.820000000000000000e+02 1.539472949807910709e+02 -1.039959304432048448e+01 3.542132206108989934e+00
9.830000000000000000e+02 1.543687481478467873e+02 -1.039632485463536682e+01 3.501935233553224780e+00
9.840000000000000000e+02 1.547889582351349134e+02 -1.038947839365239467e+01 3.461806179989523002e+00
9.850000000000000000e+02 1.552076135240596102e+02 -1.037908908822153720e+01 3.421761507956756709e+00
9.860000000000000000e+02 1.556243998331920864e+02 -1.036519278416633227e+01 3.381817806672477111e+00
9.870000000000000000e+02 1.560390005120887906e+02 -1.034782574745610617e+01 3.341991792346156398e+00
9.880000000000000000e+02 1.564510964351096902e+02 -1.032702466537812747e+01 3.302300308492413183e+00
9.890000000000000000e+02 1.568603659952364922e+02 -1.030282664770980539e+01 3.262760326244254827e+00
9.900000000000000000e+02 1.572664850978912341e+02 -1.027526922789088815e+01 3.223388944666310874e+00
9.910000000000000000e+02 1.576691271547544488e+02 -1.024439036419563998e+01 3.184203391068071376e+00
9.920000000000000000e+02 1.580679630775833004e+02 -1.021022844090502169e+01 3.145221021317115895e+00
9.930000000000000000e+02 1.584626612720302035e+02 -1.017282226947888724e+01 3.106459320152354930e+00
9.940000000000000000e+02 1.588528876314609306e+02 -1.013221108972818030e+01 3.067935901497263362e+00
9.950000000000000000e+02 1.592383055307730046e+02 -1.008843457098709351e+01 3.029668508773116997e+00
9.960000000000000000e+02 1.596185758202140619e+02 -1.004153281328528458e+01 2.991675015212225119e+00
9.970000000000000000e+02 1.599933568191999882e+02 -9.991546348520044418e+00 2.953973424171169260e+00
9.980000000000000000e+02 1.603623043101335668e+02 -9.938516141628495504e+00 2.916581869444039743e+00
9.990000000000000000e+02 1.607250715322222163e+02 -9.882483591759768871e+00 2.879518615575662910e+00
1.000000000000000000e+03 1.610813091752970365e+02 -9.823490533447204243e+00 2.842802058174849655e+00
1.001000000000000000e+03 1.614306653736305748e+02 -9.761579237780523499e+00 2.806450724227619986e+00
1.002000000000000000e+03 1.617727856997552465e+02 -9.696792413578030789e+00 2.770483272410443121e+00
1.003000000000000000e+03 1.621073131582818974e+02 -9.629173208558786001e+00 2.734918493403472706e+00
1.004000000000000000e+03 1.624338881797178260e+02 -9.558765210514803101e+00 2.699775310203781586e+00
1.005000000000000000e+03 1.627521486142852609e+02 -9.485612448483232484e+00 2.665072778438599244e+00
1.006000000000000000e+03 1.630617297257394966e+02 -9.409759393918550430e+00 2.630830086678543900e+00
1.007000000000000000e+03 1.633622641851874562e+02 -9.331250961864741456e+00 2.597066556750862176e+00
1.008000000000000000e+03 1.636533820649059692e+02 -9.250132512127493101e+00 2.563801644052660755e+00
1.009000000000000000e+03 1.639347108321597375e+02 -9.166449850446376502e+00 2.531054937864143817e+00
1.010000000000000000e+03 1.642058753430200966e+02 -9.080249229667028743e+00 2.498846161661846921e+00
1.011000000000000000e+03 1.644664978361831515e+02 -8.991577350913363631e+00 2.467195173431877997e+00
1.012000000000000000e+03 1.647162517771141950e+02 -8.900483966197258567e+00 2.436119520879457045e+00
