# l   cl_TT   cl_TE   cl_EE
8.390000000000000000e+02 2.997044019718381946e+02 3.714874852366624847e+00 2.076070131091895199e+00
8.400000000000000000e+02 2.983818727686381749e+02 3.893264307624424880e+00 2.102569491286763181e+00
8.410000000000000000e+02 2.970426149734376509e+02 4.068407710394107646e+00 2.129675947924875246e+00
8.420000000000000000e+02 2.956870641389510865e+02 4.240234414809264329e+00 2.157378341799180532e+00
8.430000000000000000e+02 2.943156605211088959e+02 4.408673296706433931e+00 2.185665380590521067e+00
8.440000000000000000e+02 2.929288490934017659e+02 4.573652752410896305e+00 2.214525638447813360e+00
8.450000000000000000e+02 2.915270795612241841e+02 4.735100697522470981e+00 2.243947555568241103e+00
8.460000000000000000e+02 2.901108063762184770e+02 4.892944565701305315e+00 2.273919437777433661e+00
8.470000000000000000e+02 2.886804887506185082e+02 5.047111307453685747e+00 2.304429456109660546e+00
8.480000000000000000e+02 2.872365906715936035e+02 5.197527388917829505e+00 2.335465646388010796e+00
8.490000000000000000e+02 2.857795809155921347e+02 5.344118790649669215e+00 2.367015908804581237e+00
8.500000000000000000e+02 2.843099330626856727e+02 5.486811006408671254e+00 2.399068007500665178e+00
8.510000000000000000e+02 2.828281255109128551e+02 5.625529041943615027e+00 2.431609570146934907e+00
8.520000000000000000e+02 2.813346414906228006e+02 5.760197413778398889e+00 2.464628087523630828e+00
8.530000000000000000e+02 2.798299690788192038e+02 5.890740147997833631e+00 2.498110913100744845e+00
8.540000000000000000e+02 2.783146012135044884e+02 6.017080779033444848e+00 2.532045262618209502e+00
8.550000000000000000e+02 2.767890357080229933e+02 6.139142348449259323e+00 2.566418213666080916e+00
8.560000000000000000e+02 2.752537599495968834e+02 6.256860142989061124e+00 2.601216465231673602e+00
8.570000000000000000e+02 2.737092046799676837e+02 6.370220149263555953e+00 2.636425612693975573e+00
8.580000000000000000e+02 2.721557894550540482e+02 6.479221252394396835e+00 2.672030859633791611e+00
8.590000000000000000e+02 2.705939379011539927e+02 6.583862557047451602e+00 2.708017256288024921e+00
8.600000000000000000e+02 2.690240777267839576e+02 6.684143388302490330e+00 2.744369699090604797e+00
8.610000000000000000e+02 2.674466407345170751e+02 6.780063292522835461e+00 2.781072930213406735e+00
8.620000000000000000e+02 2.658620628328216071e+02 6.871622038225043916e+00 2.818111537107174769e+00
8.630000000000000000e+02 2.642707840478995536e+02 6.958819616948568765e+00 2.855469952042440251e+00
8.640000000000000000e+02 2.626732485355249196e+02 7.041656244125428898e+00 2.893132451650449521e+00
8.650000000000000000e+02 2.610699045928827786e+02 7.120132359949877809e+00 2.931083156464082684e+00
8.660000000000000000e+02 2.594612046704071417e+02 7.194248630248069709e+00 2.969306030458772394e+00
8.670000000000000000e+02 2.578476053836194524e+02 7.264005947347731862e+00 3.007784880593431520e+00
8.680000000000000000e+02 2.562295675249679334e+02 7.329405430947833366e+00 3.046503356351371483e+00
8.690000000000000000e+02 2.546075560756647462e+02 7.390448428988244167e+00 3.085444949281225036e+00
8.700000000000000000e+02 2.529820402175257357e+02 7.447136518519414494e+00 3.124592992537867264e+00
8.710000000000000000e+02 2.513534933448081858e+02 7.499471506572036539e+00 3.163930660423340147e+00
8.720000000000000000e+02 2.497223930760494568e+02 7.547455431026719452e+00 3.203440967927771332e+00
8.730000000000000000e+02 2.480892212659057350e+02 7.591090561483648358e+00 3.243106770270296924e+00
8.740000000000000000e+02 2.464544640169901015e+02 7.630379400132257572e+00 3.282910762439984254e+00
8.750000000000000000e+02 2.448186116917113679e+02 7.665324682620902053e+00 3.322835478736753334e+00
8.760000000000000000e+02 2.431821589241125423e+02 7.695929378926520847e+00 3.362863292312298302e+00
8.770000000000000000e+02 2.415456046317090113e+02 7.722196694224305880e+00 3.402976414711008868e+00
8.780000000000000000e+02 2.399094520273275748e+02 7.744130069757374280e+00 3.443156895410895757e+00
8.790000000000000000e+02 2.382742086309441731e+02 7.761733183706431838e+00 3.483386621364505942e+00
8.800000000000000000e+02 2.366403862815232912e+02 7.775009952059442675e+00 3.523647316539849861e+00
8.810000000000000000e+02 2.350085011488557996e+02 7.783964529481301575e+00 3.563920541461323310e+00
8.820000000000000000e+02 2.333790737453975623e+02 7.788601310183493887e+00 3.604187692750627114e+00
8.830000000000000000e+02 2.317526289381081028e+02 7.788924928793774960e+00 3.644430002667687685e+00
8.840000000000000000e+02 2.301296959602889274e+02 7.784940261225826497e+00 3.684628538651583352e+00
8.850000000000000000e+02 2.285108084234223611e+02 7.776652425548935099e+00 3.724764202861463147e+00
8.860000000000000000e+02 2.268965043290093320e+02 7.764066782857654836e+00 3.764817731717467364e+00
8.870000000000000000e+02 2.252873260804086613e+02 7.747188938141476022e+00 3.804769695441655664e+00
8.880000000000000000e+02 2.236838204946750466e+02 7.726024741154495779e+00 3.844600497598920086e+00
8.890000000000000000e+02 2.220865388143977555e+02 7.700580287285086811e+00 3.884290374637914933e+00
8.900000000000000000e+02 2.204960367195391484e+02 7.670861918425561754e+00 3.923819395431972445e+00
8.910000000000000000e+02 2.189128743392728609e+02 7.636876223841842837e+00 3.963167460820031351e+00
8.920000000000000000e+02 2.173376162638228664e+02 7.598630041043132444e+00 4.002314303147550767e+00
8.930000000000000000e+02 2.157708315563013173e+02 7.556130456651576566e+00 4.041239485807438747e+00
8.940000000000000000e+02 2.142130937645476649e+02 7.509384807271950457e+00 4.079922402780971069e+00
8.950000000000000000e+02 2.126649261651222673e+02 7.458408170234672063e+00 4.118343861748300583e+00
8.960000000000000000e+02 2.111266364925225218e+02 7.403245967982822862e+00 4.156490862647764573e+00
8.970000000000000000e+02 2.095984795374584735e+02 7.343951734146071608e+00 4.194351896156525150e+00
8.980000000000000000e+02 2.080807116739777030e+02 7.280579659076014565e+00 4.231915366964421388e+00
8.990000000000000000e+02 2.065735908631080520e+02 7.213184591836645509e+00 4.269169593551864317e+00
9.000000000000000000e+02 2.050773766565008884e+02 7.141822042194800879e+00 4.306102807967724821e+00
9.010000000000000000e+02 2.035923302000737749e+02 7.066548182610623563e+00 4.342703155607216203e+00
9.020000000000000000e+02 2.021187142376536769e+02 6.987419850228028473e+00 4.378958694989791844e+00
9.030000000000000000e+02 2.006567931146199157e+02 6.904494548865151238e+00 4.414857397537022443e+00
9.040000000000000000e+02 1.992068327815471207e+02 6.817830451004818215e+00 4.450387147350498118e+00
9.050000000000000000e+02 1.977691007978481537e+02 6.727486399784997850e+00 4.485535740989706532e+00
9.060000000000000000e+02 1.963438663354172320e+02 6.633521910989268022e+00 4.520290887249926115e+00
9.070000000000000000e+02 1.949314001822728812e+02 6.535997175037269180e+00 4.554640206940113067e+00
9.080000000000000000e+02 1.935319747462006319e+02 6.434973058975157478e+00 4.588571232660790145e+00
9.090000000000000000e+02 1.921458640583967394e+02 6.330511108466088999e+00 4.622071408581940766e+00
9.100000000000000000e+02 1.907733437771101990e+02 6.222673549780647129e+00 4.655128090220880921e+00
9.110000000000000000e+02 1.894146911912864368e+02 6.111523291787323231e+00 4.687728544220171933e+00
9.120000000000000000e+02 1.880701852242102348e+02 5.997123927942971555e+00 4.719859948125487925e+00
9.130000000000000000e+02 1.867401064371481709e+02 5.879539738283264150e+00 4.751509390163516144e+00
9.140000000000000000e+02 1.854247370329924252e+02 5.758835691413156432e+00 4.782663869019845748e+00
9.150000000000000000e+02 1.841243608599030779e+02 5.635077446497341214e+00 4.813310293616844149e+00
9.160000000000000000e+02 1.828392634149514322e+02 5.508331355250709827e+00 4.843435482891564448e+00
9.170000000000000000e+02 1.815697318477629096e+02 5.378664463928816808e+00 4.873026165573618229e+00
9.180000000000000000e+02 1.803160549641600028e+02 5.246144515318327706e+00 4.902068979963067008e+00
9.190000000000000000e+02 1.790785232298053984e+02 5.110839950727491754e+00 4.930550473708324333e+00
9.200000000000000000e+02 1.778574287738449300e+02 4.972819911976593232e+00 4.958457103584024139e+00
9.210000000000000000e+02 1.766530653925503884e+02 4.832154243388411707e+00 4.985775235268923744e+00
9.220000000000000000e+02 1.754657285529625028e+02 4.688913493778678721e+00 5.012491143123782855e+00
9.230000000000000000e+02 1.742957153965344332e+02 4.543168918446551352e+00 5.038591009969267454e+00
9.240000000000000000e+02 1.731433247427739843e+02 4.394992481165051146e+00 5.064060926863815482e+00
9.250000000000000000e+02 1.720088570928872400e+02 4.244456856171539449e+00 5.088886892881546054e+00
9.260000000000000000e+02 1.708926146334212319e+02 4.091635430158167885e+00 5.113054814890137578e+00
9.270000000000000000e+02 1.697949012399069488e+02 3.936602304262343033e+00 5.136550507328719206e+00
9.280000000000000000e+02 1.687160224805023176e+02 3.779432296057182672e+00 5.159359691985759611e+00
9.290000000000000000e+02 1.676562856196353266e+02 3.620200941541976469e+00 5.181467997776950440e+00
9.300000000000000000e+02 1.666159996216468926e+02 3.458984497132645330e+00 5.202860960523109313e+00
9.310000000000000000e+02 1.655954751544338990e+02 3.295859941652202085e+00 5.223524022728048166e+00
9.320000000000000000e+02 1.645950245930920630e+02 3.130904978321205956e+00 5.243442533356476254e+00
9.330000000000000000e+02 1.636149620235590589e+02 2.964198036748229015e+00 5.262601747611888037e+00
9.340000000000000000e+02 1.626555455407669513e+02 2.795816528061223938e+00 5.280989165504523797e+00
9.350000000000000000e+02 1.617168031472825476e+02 2.625831576395946332e+00 5.298601588064436818e+00
9.360000000000000000e+02 1.607987041399249506e+02 2.454313208987289663e+00 5.315438171007382806e+00
9.370000000000000000e+02 1.599012165642330956e+02 2.281332097309592744e+00 5.331498096044148483e+00
9.380000000000000000e+02 1.590243072101796997e+02 2.106959558827072865e+00 5.346780570979837499e+00
9.390000000000000000e+02 1.581679416078846430e+02 1.931267558744235391e+00 5.361284829813119934e+00
9.400000000000000000e+02 1.573320840233288038e+02 1.754328711756301562e+00 5.375010132835509324e+00
9.410000000000000000e+02 1.565166974540672129e+02 1.576216283799627416e+00 5.387955766730617491e+00
9.420000000000000000e+02 1.557217436249430875e+02 1.397004193802124039e+00 5.400121044673425352e+00
9.430000000000000000e+02 1.549471829838013548e+02 1.216767015433681820e+00 5.411505306429550188e+00
9.440000000000000000e+02 1.541929746972018336e+02 1.035579978856586925e+00 5.422107918454498687e+00
9.450000000000000000e+02 1.534590766461333828e+02 8.535189724759456587e-01 5.431928273992947531e+00
9.460000000000000000e+02 1.527454454217271689e+02 6.706605446901063861e-01 5.440965793177998222e+00
9.470000000000000000e+02 1.520520363209704442e+02 4.870819056410749526e-01 5.449219923130447008e+00
9.480000000000000000e+02 1.513788033424199284e+02 3.028609289649443204e-01 5.456690138058043260e+00
9.490000000000000000e+02 1.507256991819154734e+02 1.180761535423079933e-01 5.463375939354762956e+00
9.500000000000000000e+02 1.500926752282939276e+02 -6.719321475131538601e-02 5.469276855700072382e+00
9.510000000000000000e+02 1.494796815591022039e+02 -2.528673012950604093e-01 5.474392443158184740e+00
9.520000000000000000e+02 1.488866669363113999e+02 -4.388655609722954543e-01 5.478722285277333626e+00
9.530000000000000000e+02 1.483135788020301220e+02 -6.251067764202015153e-01 5.482265993189039399e+00
9.540000000000000000e+02 1.477603632742179229e+02 -8.115090562793498830e-01 5.485023205707362237e+00
9.550000000000000000e+02 1.472269651423993935e+02 -9.979898334432824036e-01 5.486993589428181828e+00
9.560000000000000000e+02 1.467133278633772591e+02 -1.184465863308089117e+00 5.488176838828452198e+00
9.570000000000000000e+02 1.462193935569463292e+02 -1.370853222021988449e+00 5.488572676365473413e+00
9.580000000000000000e+02 1.457451030016065943e+02 -1.557067304734904623e+00 5.488180852576149071e+00
9.590000000000000000e+02 1.452903956302776578e+02 -1.743022823848048297e+00 5.487001146176260669e+00
9.600000000000000000e+02 1.448552095260114640e+02 -1.928633807263496092e+00 5.485033364159724201e+00
9.610000000000000000e+02 1.444394814177062756e+02 -2.113813596633765002e+00 5.482277341897859202e+00
9.620000000000000000e+02 1.440431466758205090e+02 -2.298474845611397477e+00 5.478732943238654229e+00
9.630000000000000000e+02 1.436661393080857749e+02 -2.482529518098534282e+00 5.474400060606030571e+00
9.640000000000000000e+02 1.433083919552209693e+02 -2.665888886496498245e+00 5.469278615099107732e+00
9.650000000000000000e+02 1.429698358866455408e+02 -2.848463529955372664e+00 5.463368556591464476e+00
9.660000000000000000e+02 1.426504009961932979e+02 -3.030163332623577066e+00 5.456669863830414968e+00
9.670000000000000000e+02 1.423500157978258756e+02 -3.210897481897447392e+00 5.449182544536260053e+00
9.680000000000000000e+02 1.420686074213463712e+02 -3.390574466670817078e+00 5.440906635501563393e+00
9.690000000000000000e+02 1.418061016081129253e+02 -3.569102075584595024e+00 5.431842202690407184e+00
9.700000000000000000e+02 1.415624227067524146e+02 -3.746387395276340015e+00 5.421989341337662971e+00
9.710000000000000000e+02 1.413374936688737762e+02 -3.922336808629850680e+00 5.411348176048257130e+00
9.720000000000000000e+02 1.411312360447819287e+02 -4.096855993024728804e+00 5.399918860896433692e+00
9.730000000000000000e+02 1.409435425162664046e+02 -4.269858903440590936e+00 5.387703170599209557e+00
9.740000000000000000e+02 1.407741940519404693e+02 -4.441294873017320732e+00 5.374709300001815571e+00
9.750000000000000000e+02 1.406229414998643108e+02 -4.611121915809733629e+00 5.360947136831358151e+00
9.760000000000000000e+02 1.404895329299799585e+02 -4.779297778200037428e+00 5.346426677454179099e+00
9.770000000000000000e+02 1.403737136263476089e+02 -4.945779938285101984e+00 5.331158027176604364e+00
9.780000000000000000e+02 1.402752260793814401e+02 -5.110525605263706694e+00 5.315151400545654603e+00
9.790000000000000000e+02 1.401938099780862217e+02 -5.273491718823811070e+00 5.298417121649786843e+00
9.800000000000000000e+02 1.401292022022932713e+02 -5.434634948529807552e+00 5.280965624419619253e+00
9.810000000000000000e+02 1.400811368148964107e+02 -5.593911693209786762e+00 5.262807452928661256e+00
9.820000000000000000e+02 1.400493450540887466e+02 -5.751278080342793864e+00 5.243953261694050738e+00
9.830000000000000000e+02 1.400335553255982290e+02 -5.906689965446091151e+00 5.224413815977275277e+00
9.840000000000000000e+02 1.400334931949242900e+02 -6.060102931462416187e+00 5.204199992084907578e+00
9.850000000000000000e+02 1.400488813795736860e+02 -6.211472288147240839e+00 5.183322777669333803e+00
9.860000000000000000e+02 1.400794397412969374e+02 -6.360753071456030305e+00 5.161793272029481017e+00
9.870000000000000000e+02 1.401248852783243137e+02 -6.507900042931511919e+00 5.139622686411557950e+00
9.880000000000000000e+02 1.401849321176021874e+02 -6.652867689090923520e+00 5.116822344309768233e+00
9.890000000000000000e+02 1.402592915070290758e+02 -6.795610220813275149e+00 5.093403681767054714e+00
9.900000000000000000e+02 1.403476718076919099e+02 -6.936081572726616962e+00 5.069378247675824234e+00
9.910000000000000000e+02 1.404497784861022183e+02 -7.074235402595296485e+00 5.044757704078678628e+00
9.920000000000000000e+02 1.405653141064320835e+02 -7.210025090707206985e+00 5.019553826469142166e+00
9.930000000000000000e+02 1.406939783227508656e+02 -7.343403739261066043e+00 4.993778504092396986e+00
9.940000000000000000e+02 1.408354678712606471e+02 -7.474324171753660373e+00 4.967443740246008765e+00
9.950000000000000000e+02 1.409894765625330422e+02 -7.602738932367111957e+00 4.940561652580655938e+00
9.960000000000000000e+02 1.411556952737450672e+02 -7.728600285356140631e+00 4.913144473400867795e+00
9.970000000000000000e+02 1.413338119409154103e+02 -7.851860214435316898e+00 4.885204549965740384e+00
9.980000000000000000e+02 1.415235115511406150e+02 -7.972470422166328063e+00 4.856754344789687039e+00
9.990000000000000000e+02 1.417244761348310647e+02 -8.090382329345231938e+00 4.827806435943144514e+00
1.000000000000000000e+03 1.419363847579475930e+02 -8.205547074389729190e+00 4.798373517353327067e+00
